point_id,network,pair_id,date,latitude,longitude,elevation_m,temp_c,precip_mm
P032,precipitation,PAIR032,2006-10-01,38.000000,-122.250000,95.480736,,11.234283
P032,precipitation,PAIR032,2006-11-01,38.000000,-122.250000,95.480736,,31.242371
P032,precipitation,PAIR032,2006-12-01,38.000000,-122.250000,95.480736,,80.886841
P032,precipitation,PAIR032,2007-01-01,38.000000,-122.250000,95.480736,,14.545441
P032,precipitation,PAIR032,2007-02-01,38.000000,-122.250000,95.480736,,90.335846
P032,precipitation,PAIR032,2007-03-01,38.000000,-122.250000,95.480736,,6.858826
P032,precipitation,PAIR032,2007-04-01,38.000000,-122.250000,95.480736,,30.670166
P032,precipitation,PAIR032,2007-05-01,38.000000,-122.250000,95.480736,,5.203247
P032,precipitation,PAIR032,2007-06-01,38.000000,-122.250000,95.480736,,0.057220
P032,precipitation,PAIR032,2007-07-01,38.000000,-122.250000,95.480736,,3.606796
P032,precipitation,PAIR032,2007-08-01,38.000000,-122.250000,95.480736,,0.118256
P032,precipitation,PAIR032,2007-09-01,38.000000,-122.250000,95.480736,,9.956360
P032,precipitation,PAIR032,2007-10-01,38.000000,-122.250000,95.480736,,39.674759
P032,precipitation,PAIR032,2007-11-01,38.000000,-122.250000,95.480736,,18.253326
P032,precipitation,PAIR032,2007-12-01,38.000000,-122.250000,95.480736,,63.266754
P032,precipitation,PAIR032,2008-01-01,38.000000,-122.250000,95.480736,,224.803925
P032,precipitation,PAIR032,2008-02-01,38.000000,-122.250000,95.480736,,73.953629
P032,precipitation,PAIR032,2008-03-01,38.000000,-122.250000,95.480736,,2.424240
P032,precipitation,PAIR032,2008-04-01,38.000000,-122.250000,95.480736,,2.946854
P032,precipitation,PAIR032,2008-05-01,38.000000,-122.250000,95.480736,,7.745743
P032,precipitation,PAIR032,2008-06-01,38.000000,-122.250000,95.480736,,0.000000
P032,precipitation,PAIR032,2008-07-01,38.000000,-122.250000,95.480736,,0.236511
P032,precipitation,PAIR032,2008-08-01,38.000000,-122.250000,95.480736,,0.295639
P032,precipitation,PAIR032,2008-09-01,38.000000,-122.250000,95.480736,,0.114441
P032,precipitation,PAIR032,2008-10-01,38.000000,-122.250000,95.480736,,15.314102
P032,precipitation,PAIR032,2008-11-01,38.000000,-122.250000,95.480736,,45.375824
P032,precipitation,PAIR032,2008-12-01,38.000000,-122.250000,95.480736,,39.793015
P032,precipitation,PAIR032,2009-01-01,38.000000,-122.250000,95.480736,,23.680687
P032,precipitation,PAIR032,2009-02-01,38.000000,-122.250000,95.480736,,184.757233
P032,precipitation,PAIR032,2009-03-01,38.000000,-122.250000,95.480736,,53.865433
P032,precipitation,PAIR032,2009-04-01,38.000000,-122.250000,95.480736,,18.310547
P032,precipitation,PAIR032,2009-05-01,38.000000,-122.250000,95.480736,,20.635605
P032,precipitation,PAIR032,2009-06-01,38.000000,-122.250000,95.480736,,4.119873
P032,precipitation,PAIR032,2009-07-01,38.000000,-122.250000,95.480736,,0.236511
P032,precipitation,PAIR032,2009-08-01,38.000000,-122.250000,95.480736,,0.118256
P032,precipitation,PAIR032,2009-09-01,38.000000,-122.250000,95.480736,,4.062653
P032,precipitation,PAIR032,2009-10-01,38.000000,-122.250000,95.480736,,87.450027
P032,precipitation,PAIR032,2009-11-01,38.000000,-122.250000,95.480736,,10.013580
P032,precipitation,PAIR032,2009-12-01,38.000000,-122.250000,95.480736,,63.917160
P032,precipitation,PAIR032,2010-01-01,38.000000,-122.250000,95.480736,,240.531921
P032,precipitation,PAIR032,2010-02-01,38.000000,-122.250000,95.480736,,96.130371
P032,precipitation,PAIR032,2010-03-01,38.000000,-122.250000,95.480736,,55.225372
P032,precipitation,PAIR032,2010-04-01,38.000000,-122.250000,95.480736,,88.520050
P032,precipitation,PAIR032,2010-05-01,38.000000,-122.250000,95.480736,,25.247574
P032,precipitation,PAIR032,2010-06-01,38.000000,-122.250000,95.480736,,0.457764
P032,precipitation,PAIR032,2010-07-01,38.000000,-122.250000,95.480736,,0.118256
P032,precipitation,PAIR032,2010-08-01,38.000000,-122.250000,95.480736,,0.827789
P032,precipitation,PAIR032,2010-09-01,38.000000,-122.250000,95.480736,,0.286102
P032,precipitation,PAIR032,2010-10-01,38.000000,-122.250000,95.480736,,38.846970
P032,precipitation,PAIR032,2010-11-01,38.000000,-122.250000,95.480736,,51.155090
P032,precipitation,PAIR032,2010-12-01,38.000000,-122.250000,95.480736,,143.857956
P032,precipitation,PAIR032,2011-01-01,38.000000,-122.250000,95.480736,,40.088654
P032,precipitation,PAIR032,2011-02-01,38.000000,-122.250000,95.480736,,101.043701
P032,precipitation,PAIR032,2011-03-01,38.000000,-122.250000,95.480736,,183.177948
P032,precipitation,PAIR032,2011-04-01,38.000000,-122.250000,95.480736,,9.326935
P032,precipitation,PAIR032,2011-05-01,38.000000,-122.250000,95.480736,,31.337738
P032,precipitation,PAIR032,2011-06-01,38.000000,-122.250000,95.480736,,48.294067
P032,precipitation,PAIR032,2011-07-01,38.000000,-122.250000,95.480736,,0.118256
P032,precipitation,PAIR032,2011-08-01,38.000000,-122.250000,95.480736,,0.118256
P032,precipitation,PAIR032,2011-09-01,38.000000,-122.250000,95.480736,,2.117157
P032,precipitation,PAIR032,2011-10-01,38.000000,-122.250000,95.480736,,28.499603
P032,precipitation,PAIR032,2011-11-01,38.000000,-122.250000,95.480736,,45.890808
P032,precipitation,PAIR032,2011-12-01,38.000000,-122.250000,95.480736,,3.252029
P032,precipitation,PAIR032,2012-01-01,38.000000,-122.250000,95.480736,,60.606003
P032,precipitation,PAIR032,2012-02-01,38.000000,-122.250000,95.480736,,33.630371
P032,precipitation,PAIR032,2012-03-01,38.000000,-122.250000,95.480736,,117.132187
P032,precipitation,PAIR032,2012-04-01,38.000000,-122.250000,95.480736,,46.949387
P032,precipitation,PAIR032,2012-05-01,38.000000,-122.250000,95.480736,,0.650406
P032,precipitation,PAIR032,2012-06-01,38.000000,-122.250000,95.480736,,1.602173
P032,precipitation,PAIR032,2012-07-01,38.000000,-122.250000,95.480736,,0.177383
P032,precipitation,PAIR032,2012-08-01,38.000000,-122.250000,95.480736,,0.118256
P032,precipitation,PAIR032,2012-09-01,38.000000,-122.250000,95.480736,,0.057220
P032,precipitation,PAIR032,2012-10-01,38.000000,-122.250000,95.480736,,15.787125
P032,precipitation,PAIR032,2012-11-01,38.000000,-122.250000,95.480736,,125.370026
P032,precipitation,PAIR032,2012-12-01,38.000000,-122.250000,95.480736,,149.682045
P032,precipitation,PAIR032,2013-01-01,38.000000,-122.250000,95.480736,,19.689560
P032,precipitation,PAIR032,2013-02-01,38.000000,-122.250000,95.480736,,8.331299
P032,precipitation,PAIR032,2013-03-01,38.000000,-122.250000,95.480736,,32.579422
P032,precipitation,PAIR032,2013-04-01,38.000000,-122.250000,95.480736,,15.678406
P032,precipitation,PAIR032,2013-05-01,38.000000,-122.250000,95.480736,,10.229111
P032,precipitation,PAIR032,2013-06-01,38.000000,-122.250000,95.480736,,8.754730
P032,precipitation,PAIR032,2013-07-01,38.000000,-122.250000,95.480736,,1.064301
P032,precipitation,PAIR032,2013-08-01,38.000000,-122.250000,95.480736,,1.596451
P032,precipitation,PAIR032,2013-09-01,38.000000,-122.250000,95.480736,,10.128021
P032,precipitation,PAIR032,2013-10-01,38.000000,-122.250000,95.480736,,0.177383
P032,precipitation,PAIR032,2013-11-01,38.000000,-122.250000,95.480736,,23.689270
P032,precipitation,PAIR032,2013-12-01,38.000000,-122.250000,95.480736,,9.283066
P032,precipitation,PAIR032,2014-01-01,38.000000,-122.250000,95.480736,,4.079819
P032,precipitation,PAIR032,2014-02-01,38.000000,-122.250000,95.480736,,150.764465
P032,precipitation,PAIR032,2014-03-01,38.000000,-122.250000,95.480736,,71.781158
P032,precipitation,PAIR032,2014-04-01,38.000000,-122.250000,95.480736,,26.435852
P032,precipitation,PAIR032,2014-05-01,38.000000,-122.250000,95.480736,,0.295639
P032,precipitation,PAIR032,2014-06-01,38.000000,-122.250000,95.480736,,0.743866
P032,precipitation,PAIR032,2014-07-01,38.000000,-122.250000,95.480736,,1.714706
P032,precipitation,PAIR032,2014-08-01,38.000000,-122.250000,95.480736,,0.591278
P032,precipitation,PAIR032,2014-09-01,38.000000,-122.250000,95.480736,,4.234314
P032,precipitation,PAIR032,2014-10-01,38.000000,-122.250000,95.480736,,16.141891
P032,precipitation,PAIR032,2014-11-01,38.000000,-122.250000,95.480736,,49.638748
P032,precipitation,PAIR032,2014-12-01,38.000000,-122.250000,95.480736,,235.742569
P032,precipitation,PAIR032,2015-01-01,38.000000,-122.250000,95.480736,,3.074646
P032,precipitation,PAIR032,2015-02-01,38.000000,-122.250000,95.480736,,70.495605
P032,precipitation,PAIR032,2015-03-01,38.000000,-122.250000,95.480736,,4.316330
P032,precipitation,PAIR032,2015-04-01,38.000000,-122.250000,95.480736,,29.067993
P032,precipitation,PAIR032,2015-05-01,38.000000,-122.250000,95.480736,,1.951218
P032,precipitation,PAIR032,2015-06-01,38.000000,-122.250000,95.480736,,4.291534
P032,precipitation,PAIR032,2015-07-01,38.000000,-122.250000,95.480736,,9.992599
P032,precipitation,PAIR032,2015-08-01,38.000000,-122.250000,95.480736,,0.295639
P032,precipitation,PAIR032,2015-09-01,38.000000,-122.250000,95.480736,,2.632141
P032,precipitation,PAIR032,2015-10-01,38.000000,-122.250000,95.480736,,10.938644
P032,precipitation,PAIR032,2015-11-01,38.000000,-122.250000,95.480736,,40.626526
P032,precipitation,PAIR032,2015-12-01,38.000000,-122.250000,95.480736,,84.197998
P032,precipitation,PAIR032,2016-01-01,38.000000,-122.250000,95.480736,,153.022766
P032,precipitation,PAIR032,2016-02-01,38.000000,-122.250000,95.480736,,20.299911
P032,precipitation,PAIR032,2016-03-01,38.000000,-122.250000,95.480736,,156.333923
P032,precipitation,PAIR032,2016-04-01,38.000000,-122.250000,95.480736,,35.591125
P032,precipitation,PAIR032,2016-05-01,38.000000,-122.250000,95.480736,,23.414612
P032,precipitation,PAIR032,2016-06-01,38.000000,-122.250000,95.480736,,0.686646
P032,precipitation,PAIR032,2016-07-01,38.000000,-122.250000,95.480736,,0.118256
P032,precipitation,PAIR032,2016-08-01,38.000000,-122.250000,95.480736,,0.118256
P032,precipitation,PAIR032,2016-09-01,38.000000,-122.250000,95.480736,,0.114441
P032,precipitation,PAIR032,2016-10-01,38.000000,-122.250000,95.480736,,97.087860
P032,precipitation,PAIR032,2016-11-01,38.000000,-122.250000,95.480736,,48.923492
P032,precipitation,PAIR032,2016-12-01,38.000000,-122.250000,95.480736,,77.161789
P032,precipitation,PAIR032,2017-01-01,38.000000,-122.250000,95.480736,,284.109116
P032,precipitation,PAIR032,2017-02-01,38.000000,-122.250000,95.480736,,228.416443
P032,precipitation,PAIR032,2017-03-01,38.000000,-122.250000,95.480736,,70.923805
P032,precipitation,PAIR032,2017-04-01,38.000000,-122.250000,95.480736,,48.522949
P032,precipitation,PAIR032,2017-05-01,38.000000,-122.250000,95.480736,,1.182556
P032,precipitation,PAIR032,2017-06-01,38.000000,-122.250000,95.480736,,6.294250
P032,precipitation,PAIR032,2017-07-01,38.000000,-122.250000,95.480736,,0.118256
P032,precipitation,PAIR032,2017-08-01,38.000000,-122.250000,95.480736,,0.177383
P032,precipitation,PAIR032,2017-09-01,38.000000,-122.250000,95.480736,,3.776550
P032,precipitation,PAIR032,2017-10-01,38.000000,-122.250000,95.480736,,4.848480
P032,precipitation,PAIR032,2017-11-01,38.000000,-122.250000,95.480736,,65.402985
P032,precipitation,PAIR032,2017-12-01,38.000000,-122.250000,95.480736,,0.650406
P032,precipitation,PAIR032,2018-01-01,38.000000,-122.250000,95.480736,,85.055351
P032,precipitation,PAIR032,2018-02-01,38.000000,-122.250000,95.480736,,4.219055
P032,precipitation,PAIR032,2018-03-01,38.000000,-122.250000,95.480736,,103.710175
P032,precipitation,PAIR032,2018-04-01,38.000000,-122.250000,95.480736,,63.571930
P032,precipitation,PAIR032,2018-05-01,38.000000,-122.250000,95.480736,,4.198074
P032,precipitation,PAIR032,2018-06-01,38.000000,-122.250000,95.480736,,0.114441
P032,precipitation,PAIR032,2018-07-01,38.000000,-122.250000,95.480736,,0.295639
P032,precipitation,PAIR032,2018-08-01,38.000000,-122.250000,95.480736,,0.118256
P032,precipitation,PAIR032,2018-09-01,38.000000,-122.250000,95.480736,,0.114441
P032,precipitation,PAIR032,2018-10-01,38.000000,-122.250000,95.480736,,9.756088
P032,precipitation,PAIR032,2018-11-01,38.000000,-122.250000,95.480736,,77.304840
P032,precipitation,PAIR032,2018-12-01,38.000000,-122.250000,95.480736,,59.186935
P032,precipitation,PAIR032,2019-01-01,38.000000,-122.250000,95.480736,,150.687218
P032,precipitation,PAIR032,2019-02-01,38.000000,-122.250000,95.480736,,244.972229
P032,precipitation,PAIR032,2019-03-01,38.000000,-122.250000,95.480736,,124.700546
P032,precipitation,PAIR032,2019-04-01,38.000000,-122.250000,95.480736,,19.512177
P032,precipitation,PAIR032,2019-05-01,38.000000,-122.250000,95.480736,,63.680649
P032,precipitation,PAIR032,2019-06-01,38.000000,-122.250000,95.480736,,0.000000
P032,precipitation,PAIR032,2019-07-01,38.000000,-122.250000,95.480736,,0.236511
P032,precipitation,PAIR032,2019-08-01,38.000000,-122.250000,95.480736,,0.295639
P032,precipitation,PAIR032,2019-09-01,38.000000,-122.250000,95.480736,,0.915527
P032,precipitation,PAIR032,2019-10-01,38.000000,-122.250000,95.480736,,0.059128
P032,precipitation,PAIR032,2019-11-01,38.000000,-122.250000,95.480736,,34.389496
P032,precipitation,PAIR032,2019-12-01,38.000000,-122.250000,95.480736,,190.155029
P032,precipitation,PAIR032,2020-01-01,38.000000,-122.250000,95.480736,,26.193619
P032,precipitation,PAIR032,2020-02-01,38.000000,-122.250000,95.480736,,0.165939
P032,precipitation,PAIR032,2020-03-01,38.000000,-122.250000,95.480736,,46.947479
P032,precipitation,PAIR032,2020-04-01,38.000000,-122.250000,95.480736,,22.830963
P032,precipitation,PAIR032,2020-05-01,38.000000,-122.250000,95.480736,,23.000717
P032,precipitation,PAIR032,2020-06-01,38.000000,-122.250000,95.480736,,0.572205
P032,precipitation,PAIR032,2020-07-01,38.000000,-122.250000,95.480736,,0.118256
P032,precipitation,PAIR032,2020-08-01,38.000000,-122.250000,95.480736,,0.236511
P032,precipitation,PAIR032,2020-09-01,38.000000,-122.250000,95.480736,,0.171661
P032,precipitation,PAIR032,2020-10-01,38.000000,-122.250000,95.480736,,0.177383
P032,precipitation,PAIR032,2020-11-01,38.000000,-122.250000,95.480736,,9.613037
P032,precipitation,PAIR032,2020-12-01,38.000000,-122.250000,95.480736,,32.283783
P033,precipitation,PAIR033,2001-01-01,36.000000,-115.000000,667.203369,,37.073135
P033,precipitation,PAIR033,2001-02-01,36.000000,-115.000000,667.203369,,43.685913
P033,precipitation,PAIR033,2001-03-01,36.000000,-115.000000,667.203369,,34.471512
P033,precipitation,PAIR033,2001-04-01,36.000000,-115.000000,667.203369,,3.318787
P033,precipitation,PAIR033,2001-05-01,36.000000,-115.000000,667.203369,,0.650406
P033,precipitation,PAIR033,2001-06-01,36.000000,-115.000000,667.203369,,0.400543
P033,precipitation,PAIR033,2001-07-01,36.000000,-115.000000,667.203369,,21.522522
P033,precipitation,PAIR033,2001-08-01,36.000000,-115.000000,667.203369,,6.149292
P033,precipitation,PAIR033,2001-09-01,36.000000,-115.000000,667.203369,,0.228882
P033,precipitation,PAIR033,2001-10-01,36.000000,-115.000000,667.203369,,2.956390
P033,precipitation,PAIR033,2001-11-01,36.000000,-115.000000,667.203369,,2.918243
P033,precipitation,PAIR033,2001-12-01,36.000000,-115.000000,667.203369,,5.558014
P033,precipitation,PAIR033,2002-01-01,36.000000,-115.000000,667.203369,,3.429413
P033,precipitation,PAIR033,2002-02-01,36.000000,-115.000000,667.203369,,0.373840
P033,precipitation,PAIR033,2002-03-01,36.000000,-115.000000,667.203369,,5.735397
P033,precipitation,PAIR033,2002-04-01,36.000000,-115.000000,667.203369,,0.457764
P033,precipitation,PAIR033,2002-05-01,36.000000,-115.000000,667.203369,,0.000000
P033,precipitation,PAIR033,2002-06-01,36.000000,-115.000000,667.203369,,0.057220
P033,precipitation,PAIR033,2002-07-01,36.000000,-115.000000,667.203369,,4.848480
P033,precipitation,PAIR033,2002-08-01,36.000000,-115.000000,667.203369,,0.236511
P033,precipitation,PAIR033,2002-09-01,36.000000,-115.000000,667.203369,,3.890991
P033,precipitation,PAIR033,2002-10-01,36.000000,-115.000000,667.203369,,2.187729
P033,precipitation,PAIR033,2002-11-01,36.000000,-115.000000,667.203369,,4.463196
P033,precipitation,PAIR033,2002-12-01,36.000000,-115.000000,667.203369,,5.558014
P033,precipitation,PAIR033,2003-01-01,36.000000,-115.000000,667.203369,,0.827789
P033,precipitation,PAIR033,2003-02-01,36.000000,-115.000000,667.203369,,61.843872
P033,precipitation,PAIR033,2003-03-01,36.000000,-115.000000,667.203369,,38.492203
P033,precipitation,PAIR033,2003-04-01,36.000000,-115.000000,667.203369,,15.277863
P033,precipitation,PAIR033,2003-05-01,36.000000,-115.000000,667.203369,,1.655579
P033,precipitation,PAIR033,2003-06-01,36.000000,-115.000000,667.203369,,0.114441
P033,precipitation,PAIR033,2003-07-01,36.000000,-115.000000,667.203369,,1.241684
P033,precipitation,PAIR033,2003-08-01,36.000000,-115.000000,667.203369,,12.889862
P033,precipitation,PAIR033,2003-09-01,36.000000,-115.000000,667.203369,,1.144409
P033,precipitation,PAIR033,2003-10-01,36.000000,-115.000000,667.203369,,0.473022
P033,precipitation,PAIR033,2003-11-01,36.000000,-115.000000,667.203369,,21.286011
P033,precipitation,PAIR033,2003-12-01,36.000000,-115.000000,667.203369,,17.974854
P033,precipitation,PAIR033,2004-01-01,36.000000,-115.000000,667.203369,,1.626015
P033,precipitation,PAIR033,2004-02-01,36.000000,-115.000000,667.203369,,53.487778
P033,precipitation,PAIR033,2004-03-01,36.000000,-115.000000,667.203369,,8.987427
P033,precipitation,PAIR033,2004-04-01,36.000000,-115.000000,667.203369,,16.479492
P033,precipitation,PAIR033,2004-05-01,36.000000,-115.000000,667.203369,,0.413895
P033,precipitation,PAIR033,2004-06-01,36.000000,-115.000000,667.203369,,0.171661
P033,precipitation,PAIR033,2004-07-01,36.000000,-115.000000,667.203369,,2.069473
P033,precipitation,PAIR033,2004-08-01,36.000000,-115.000000,667.203369,,3.547668
P033,precipitation,PAIR033,2004-09-01,36.000000,-115.000000,667.203369,,3.089905
P033,precipitation,PAIR033,2004-10-01,36.000000,-115.000000,667.203369,,46.415329
P033,precipitation,PAIR033,2004-11-01,36.000000,-115.000000,667.203369,,55.561066
P033,precipitation,PAIR033,2004-12-01,36.000000,-115.000000,667.203369,,69.652557
P033,precipitation,PAIR033,2005-01-01,36.000000,-115.000000,667.203369,,66.873550
P033,precipitation,PAIR033,2005-02-01,36.000000,-115.000000,667.203369,,66.062927
P033,precipitation,PAIR033,2005-03-01,36.000000,-115.000000,667.203369,,23.237228
P033,precipitation,PAIR033,2005-04-01,36.000000,-115.000000,667.203369,,12.359619
P033,precipitation,PAIR033,2005-05-01,36.000000,-115.000000,667.203369,,1.005173
P033,precipitation,PAIR033,2005-06-01,36.000000,-115.000000,667.203369,,0.629425
P033,precipitation,PAIR033,2005-07-01,36.000000,-115.000000,667.203369,,4.552841
P033,precipitation,PAIR033,2005-08-01,36.000000,-115.000000,667.203369,,27.198792
P033,precipitation,PAIR033,2005-09-01,36.000000,-115.000000,667.203369,,0.572205
P033,precipitation,PAIR033,2005-10-01,36.000000,-115.000000,667.203369,,19.630432
P033,precipitation,PAIR033,2005-11-01,36.000000,-115.000000,667.203369,,0.228882
P033,precipitation,PAIR033,2005-12-01,36.000000,-115.000000,667.203369,,0.059128
P033,precipitation,PAIR033,2006-01-01,36.000000,-115.000000,667.203369,,3.370285
P033,precipitation,PAIR033,2006-02-01,36.000000,-115.000000,667.203369,,4.592896
P033,precipitation,PAIR033,2006-03-01,36.000000,-115.000000,667.203369,,10.406494
P033,precipitation,PAIR033,2006-04-01,36.000000,-115.000000,667.203369,,6.237030
P033,precipitation,PAIR033,2006-05-01,36.000000,-115.000000,667.203369,,0.591278
P033,precipitation,PAIR033,2006-06-01,36.000000,-115.000000,667.203369,,1.144409
P033,precipitation,PAIR033,2006-07-01,36.000000,-115.000000,667.203369,,7.568359
P033,precipitation,PAIR033,2006-08-01,36.000000,-115.000000,667.203369,,0.413895
P033,precipitation,PAIR033,2006-09-01,36.000000,-115.000000,667.203369,,3.890991
P033,precipitation,PAIR033,2006-10-01,36.000000,-115.000000,667.203369,,11.234283
P033,precipitation,PAIR033,2006-11-01,36.000000,-115.000000,667.203369,,0.286102
P033,precipitation,PAIR033,2006-12-01,36.000000,-115.000000,667.203369,,7.509232
P033,precipitation,PAIR033,2007-01-01,36.000000,-115.000000,667.203369,,2.956390
P033,precipitation,PAIR033,2007-02-01,36.000000,-115.000000,667.203369,,5.661011
P033,precipitation,PAIR033,2007-03-01,36.000000,-115.000000,667.203369,,1.773834
P033,precipitation,PAIR033,2007-04-01,36.000000,-115.000000,667.203369,,3.604889
P033,precipitation,PAIR033,2007-05-01,36.000000,-115.000000,667.203369,,0.059128
P033,precipitation,PAIR033,2007-06-01,36.000000,-115.000000,667.203369,,0.000000
P033,precipitation,PAIR033,2007-07-01,36.000000,-115.000000,667.203369,,5.676270
P033,precipitation,PAIR033,2007-08-01,36.000000,-115.000000,667.203369,,21.581650
P033,precipitation,PAIR033,2007-09-01,36.000000,-115.000000,667.203369,,7.209778
P033,precipitation,PAIR033,2007-10-01,36.000000,-115.000000,667.203369,,0.000000
P033,precipitation,PAIR033,2007-11-01,36.000000,-115.000000,667.203369,,10.757446
P033,precipitation,PAIR033,2007-12-01,36.000000,-115.000000,667.203369,,28.765678
P033,precipitation,PAIR033,2008-01-01,36.000000,-115.000000,667.203369,,16.674042
P033,precipitation,PAIR033,2008-02-01,36.000000,-115.000000,667.203369,,7.135391
P033,precipitation,PAIR033,2008-03-01,36.000000,-115.000000,667.203369,,0.827789
P033,precipitation,PAIR033,2008-04-01,36.000000,-115.000000,667.203369,,0.000000
P033,precipitation,PAIR033,2008-05-01,36.000000,-115.000000,667.203369,,3.252029
P033,precipitation,PAIR033,2008-06-01,36.000000,-115.000000,667.203369,,0.171661
P033,precipitation,PAIR033,2008-07-01,36.000000,-115.000000,667.203369,,7.331848
P033,precipitation,PAIR033,2008-08-01,36.000000,-115.000000,667.203369,,12.121201
P033,precipitation,PAIR033,2008-09-01,36.000000,-115.000000,667.203369,,0.400543
P033,precipitation,PAIR033,2008-10-01,36.000000,-115.000000,667.203369,,0.827789
P033,precipitation,PAIR033,2008-11-01,36.000000,-115.000000,667.203369,,14.877319
P033,precipitation,PAIR033,2008-12-01,36.000000,-115.000000,667.203369,,35.890579
P033,precipitation,PAIR033,2009-01-01,36.000000,-115.000000,667.203369,,8.277893
P033,precipitation,PAIR033,2009-02-01,36.000000,-115.000000,667.203369,,28.572083
P033,precipitation,PAIR033,2009-03-01,36.000000,-115.000000,667.203369,,1.005173
P033,precipitation,PAIR033,2009-04-01,36.000000,-115.000000,667.203369,,2.803802
P033,precipitation,PAIR033,2009-05-01,36.000000,-115.000000,667.203369,,1.064301
P033,precipitation,PAIR033,2009-06-01,36.000000,-115.000000,667.203369,,0.972748
P033,precipitation,PAIR033,2009-07-01,36.000000,-115.000000,667.203369,,4.552841
P033,precipitation,PAIR033,2009-08-01,36.000000,-115.000000,667.203369,,0.946045
P033,precipitation,PAIR033,2009-09-01,36.000000,-115.000000,667.203369,,1.487732
P033,precipitation,PAIR033,2009-10-01,36.000000,-115.000000,667.203369,,0.000000
P033,precipitation,PAIR033,2009-11-01,36.000000,-115.000000,667.203369,,0.457764
P033,precipitation,PAIR033,2009-12-01,36.000000,-115.000000,667.203369,,20.221710
P033,precipitation,PAIR033,2010-01-01,36.000000,-115.000000,667.203369,,52.682877
P033,precipitation,PAIR033,2010-02-01,36.000000,-115.000000,667.203369,,35.675049
P033,precipitation,PAIR033,2010-03-01,36.000000,-115.000000,667.203369,,18.033981
P033,precipitation,PAIR033,2010-04-01,36.000000,-115.000000,667.203369,,4.920959
P033,precipitation,PAIR033,2010-05-01,36.000000,-115.000000,667.203369,,0.413895
P033,precipitation,PAIR033,2010-06-01,36.000000,-115.000000,667.203369,,0.457764
P033,precipitation,PAIR033,2010-07-01,36.000000,-115.000000,667.203369,,2.010345
P033,precipitation,PAIR033,2010-08-01,36.000000,-115.000000,667.203369,,2.779007
P033,precipitation,PAIR033,2010-09-01,36.000000,-115.000000,667.203369,,0.114441
P033,precipitation,PAIR033,2010-10-01,36.000000,-115.000000,667.203369,,36.836624
P033,precipitation,PAIR033,2010-11-01,36.000000,-115.000000,667.203369,,1.831055
P033,precipitation,PAIR033,2010-12-01,36.000000,-115.000000,667.203369,,72.431564
P033,precipitation,PAIR033,2011-01-01,36.000000,-115.000000,667.203369,,2.424240
P033,precipitation,PAIR033,2011-02-01,36.000000,-115.000000,667.203369,,22.457123
P033,precipitation,PAIR033,2011-03-01,36.000000,-115.000000,667.203369,,7.213593
P033,precipitation,PAIR033,2011-04-01,36.000000,-115.000000,667.203369,,0.286102
P033,precipitation,PAIR033,2011-05-01,36.000000,-115.000000,667.203369,,2.128601
P033,precipitation,PAIR033,2011-06-01,36.000000,-115.000000,667.203369,,0.057220
P033,precipitation,PAIR033,2011-07-01,36.000000,-115.000000,667.203369,,5.262375
P033,precipitation,PAIR033,2011-08-01,36.000000,-115.000000,667.203369,,2.010345
P033,precipitation,PAIR033,2011-09-01,36.000000,-115.000000,667.203369,,2.918243
P033,precipitation,PAIR033,2011-10-01,36.000000,-115.000000,667.203369,,18.802643
P033,precipitation,PAIR033,2011-11-01,36.000000,-115.000000,667.203369,,18.024445
P033,precipitation,PAIR033,2011-12-01,36.000000,-115.000000,667.203369,,20.162582
P033,precipitation,PAIR033,2012-01-01,36.000000,-115.000000,667.203369,,0.886917
P033,precipitation,PAIR033,2012-02-01,36.000000,-115.000000,667.203369,,4.812241
P033,precipitation,PAIR033,2012-03-01,36.000000,-115.000000,667.203369,,7.804871
P033,precipitation,PAIR033,2012-04-01,36.000000,-115.000000,667.203369,,13.704300
P033,precipitation,PAIR033,2012-05-01,36.000000,-115.000000,667.203369,,0.000000
P033,precipitation,PAIR033,2012-06-01,36.000000,-115.000000,667.203369,,0.000000
P033,precipitation,PAIR033,2012-07-01,36.000000,-115.000000,667.203369,,19.157410
P033,precipitation,PAIR033,2012-08-01,36.000000,-115.000000,667.203369,,27.376175
P033,precipitation,PAIR033,2012-09-01,36.000000,-115.000000,667.203369,,5.321503
P033,precipitation,PAIR033,2012-10-01,36.000000,-115.000000,667.203369,,19.630432
P033,precipitation,PAIR033,2012-11-01,36.000000,-115.000000,667.203369,,0.057220
P033,precipitation,PAIR033,2012-12-01,36.000000,-115.000000,667.203369,,17.324448
P033,precipitation,PAIR033,2013-01-01,36.000000,-115.000000,667.203369,,13.008118
P033,precipitation,PAIR033,2013-02-01,36.000000,-115.000000,667.203369,,2.563477
P033,precipitation,PAIR033,2013-03-01,36.000000,-115.000000,667.203369,,11.234283
P033,precipitation,PAIR033,2013-04-01,36.000000,-115.000000,667.203369,,0.915527
P033,precipitation,PAIR033,2013-05-01,36.000000,-115.000000,667.203369,,0.532150
P033,precipitation,PAIR033,2013-06-01,36.000000,-115.000000,667.203369,,0.000000
P033,precipitation,PAIR033,2013-07-01,36.000000,-115.000000,667.203369,,14.781952
P033,precipitation,PAIR033,2013-08-01,36.000000,-115.000000,667.203369,,26.725769
P033,precipitation,PAIR033,2013-09-01,36.000000,-115.000000,667.203369,,14.762878
